# Sales Data for Q1 2025
Date: 2025-01-13 | ProductID: P760 | Quantity: 14 | TotalSales: $631.60
Date: 2025-01-17 | ProductID: P955 | Quantity: 38 | TotalSales: $1582.13
Date: 2025-02-13 | ProductID: P372 | Quantity: 65 | TotalSales: $2265.60
Date: 2025-02-24 | ProductID: P845 | Quantity: 36 | TotalSales: $1466.53
Date: 2025-02-11 | ProductID: P557 | Quantity: 72 | TotalSales: $1387.27
Date: 2025-03-15 | ProductID: P416 | Quantity: 45 | TotalSales: $482.63
Date: 2025-03-21 | ProductID: P159 | Quantity: 50 | TotalSales: $1790.51
Date: 2025-03-25 | ProductID: P818 | Quantity: 51 | TotalSales: $1142.03
Date: 2025-01-29 | ProductID: P939 | Quantity: 12 | TotalSales: $404.65
Date: 2025-01-31 | ProductID: P710 | Quantity: 52 | TotalSales: $807.86
Date: 2025-03-28 | ProductID: P916 | Quantity: 7 | TotalSales: $98.16
Date: 2025-01-15 | ProductID: P798 | Quantity: 11 | TotalSales: $270.67
Date: 2025-03-04 | ProductID: P494 | Quantity: 78 | TotalSales: $3428.75
Date: 2025-03-12 | ProductID: P100 | Quantity: 56 | TotalSales: $1876.24
Date: 2025-03-30 | ProductID: P804 | Quantity: 53 | TotalSales: $2170.63
Date: 2025-01-25 | ProductID: P816 | Quantity: 81 | TotalSales: $1158.80
Date: 2025-01-13 | ProductID: P615 | Quantity: 56 | TotalSales: $2162.93
Date: 2025-03-09 | ProductID: P756 | Quantity: 84 | TotalSales: $2640.33
Date: 2025-01-26 | ProductID: P688 | Quantity: 86 | TotalSales: $1280.03
Date: 2025-01-03 | ProductID: P523 | Quantity: 94 | TotalSales: $4326.42
Date: 2025-01-10 | ProductID: P635 | Quantity: 17 | TotalSales: $364.40
Date: 2025-02-28 | ProductID: P436 | Quantity: 48 | TotalSales: $714.61
Date: 2025-01-03 | ProductID: P795 | Quantity: 25 | TotalSales: $617.22
Date: 2025-03-20 | ProductID: P629 | Quantity: 27 | TotalSales: $878.20
Date: 2025-03-12 | ProductID: P159 | Quantity: 25 | TotalSales: $850.93
Date: 2025-03-25 | ProductID: P822 | Quantity: 11 | TotalSales: $520.89
Date: 2025-01-18 | ProductID: P816 | Quantity: 91 | TotalSales: $1965.47
Date: 2025-03-22 | ProductID: P388 | Quantity: 72 | TotalSales: $1093.73
Date: 2025-02-13 | ProductID: P291 | Quantity: 54 | TotalSales: $2347.09
Date: 2025-01-23 | ProductID: P487 | Quantity: 47 | TotalSales: $2104.08
Date: 2025-02-09 | ProductID: P382 | Quantity: 58 | TotalSales: $858.66
Date: 2025-03-27 | ProductID: P669 | Quantity: 24 | TotalSales: $297.30
Date: 2025-03-01 | ProductID: P460 | Quantity: 98 | TotalSales: $1112.92
Date: 2025-01-27 | ProductID: P867 | Quantity: 78 | TotalSales: $890.53
Date: 2025-03-15 | ProductID: P602 | Quantity: 53 | TotalSales: $1657.13
Date: 2025-03-17 | ProductID: P284 | Quantity: 85 | TotalSales: $3753.12
Date: 2025-03-13 | ProductID: P589 | Quantity: 81 | TotalSales: $1814.34
Date: 2025-02-22 | ProductID: P237 | Quantity: 69 | TotalSales: $3208.49
Date: 2025-02-10 | ProductID: P864 | Quantity: 39 | TotalSales: $1827.97
Date: 2025-02-03 | ProductID: P455 | Quantity: 93 | TotalSales: $1150.88
Date: 2025-01-25 | ProductID: P467 | Quantity: 95 | TotalSales: $2451.96
Date: 2025-01-03 | ProductID: P327 | Quantity: 72 | TotalSales: $829.39
Date: 2025-02-04 | ProductID: P108 | Quantity: 40 | TotalSales: $734.97
Date: 2025-03-21 | ProductID: P965 | Quantity: 73 | TotalSales: $2643.79
Date: 2025-02-05 | ProductID: P412 | Quantity: 97 | TotalSales: $4238.30
Date: 2025-01-17 | ProductID: P591 | Quantity: 16 | TotalSales: $573.13
Date: 2025-02-22 | ProductID: P195 | Quantity: 100 | TotalSales: $4854.11
Date: 2025-01-03 | ProductID: P354 | Quantity: 68 | TotalSales: $2674.03
Date: 2025-03-02 | ProductID: P489 | Quantity: 37 | TotalSales: $634.06
Date: 2025-01-25 | ProductID: P272 | Quantity: 7 | TotalSales: $273.19
Date: 2025-03-06 | ProductID: P761 | Quantity: 69 | TotalSales: $1895.48
Date: 2025-03-23 | ProductID: P713 | Quantity: 70 | TotalSales: $2560.01
Date: 2025-01-14 | ProductID: P198 | Quantity: 97 | TotalSales: $1015.56
Date: 2025-02-09 | ProductID: P503 | Quantity: 87 | TotalSales: $3902.85
Date: 2025-03-20 | ProductID: P190 | Quantity: 40 | TotalSales: $1499.70
Date: 2025-01-22 | ProductID: P346 | Quantity: 10 | TotalSales: $280.66
Date: 2025-03-10 | ProductID: P875 | Quantity: 71 | TotalSales: $2633.54
Date: 2025-03-23 | ProductID: P892 | Quantity: 28 | TotalSales: $559.10
Date: 2025-02-24 | ProductID: P385 | Quantity: 71 | TotalSales: $3489.88
Date: 2025-01-04 | ProductID: P924 | Quantity: 53 | TotalSales: $889.45
Date: 2025-03-08 | ProductID: P648 | Quantity: 92 | TotalSales: $3972.49
Date: 2025-03-31 | ProductID: P561 | Quantity: 74 | TotalSales: $2741.19
Date: 2025-01-02 | ProductID: P302 | Quantity: 52 | TotalSales: $2331.86
Date: 2025-03-02 | ProductID: P869 | Quantity: 92 | TotalSales: $1189.78
Date: 2025-03-30 | ProductID: P128 | Quantity: 41 | TotalSales: $1950.41
Date: 2025-02-20 | ProductID: P767 | Quantity: 12 | TotalSales: $180.09
Date: 2025-01-04 | ProductID: P923 | Quantity: 95 | TotalSales: $1295.47
Date: 2025-01-31 | ProductID: P144 | Quantity: 48 | TotalSales: $1951.88
Date: 2025-02-09 | ProductID: P741 | Quantity: 75 | TotalSales: $1934.26
Date: 2025-03-07 | ProductID: P703 | Quantity: 53 | TotalSales: $1676.35
Date: 2025-01-24 | ProductID: P707 | Quantity: 77 | TotalSales: $3590.92
Date: 2025-03-07 | ProductID: P666 | Quantity: 16 | TotalSales: $415.57
Date: 2025-03-08 | ProductID: P969 | Quantity: 90 | TotalSales: $2326.80
Date: 2025-01-23 | ProductID: P136 | Quantity: 86 | TotalSales: $1308.56
Date: 2025-01-11 | ProductID: P120 | Quantity: 33 | TotalSales: $1381.76
Date: 2025-03-07 | ProductID: P413 | Quantity: 47 | TotalSales: $2022.14
Date: 2025-03-20 | ProductID: P975 | Quantity: 24 | TotalSales: $1110.17
Date: 2025-03-03 | ProductID: P646 | Quantity: 30 | TotalSales: $889.94
Date: 2025-03-06 | ProductID: P320 | Quantity: 30 | TotalSales: $323.75
Date: 2025-02-28 | ProductID: P459 | Quantity: 47 | TotalSales: $1490.74
Date: 2025-02-20 | ProductID: P135 | Quantity: 79 | TotalSales: $1449.24
Date: 2025-01-23 | ProductID: P435 | Quantity: 96 | TotalSales: $3954.15
Date: 2025-03-14 | ProductID: P988 | Quantity: 53 | TotalSales: $1374.42
Date: 2025-03-18 | ProductID: P760 | Quantity: 35 | TotalSales: $1476.93
Date: 2025-02-08 | ProductID: P621 | Quantity: 83 | TotalSales: $2236.76
Date: 2025-03-03 | ProductID: P941 | Quantity: 72 | TotalSales: $1762.81
Date: 2025-02-28 | ProductID: P824 | Quantity: 33 | TotalSales: $555.19
Date: 2025-01-01 | ProductID: P533 | Quantity: 10 | TotalSales: $225.60
Date: 2025-03-15 | ProductID: P643 | Quantity: 30 | TotalSales: $1268.80
Date: 2025-01-17 | ProductID: P347 | Quantity: 42 | TotalSales: $1169.39
Date: 2025-02-17 | ProductID: P155 | Quantity: 11 | TotalSales: $420.38
Date: 2025-02-13 | ProductID: P442 | Quantity: 67 | TotalSales: $1336.45
Date: 2025-03-05 | ProductID: P559 | Quantity: 2 | TotalSales: $41.49
Date: 2025-03-12 | ProductID: P426 | Quantity: 74 | TotalSales: $2122.93
Date: 2025-02-26 | ProductID: P471 | Quantity: 52 | TotalSales: $1540.34
Date: 2025-03-13 | ProductID: P234 | Quantity: 35 | TotalSales: $1216.85
Date: 2025-03-19 | ProductID: P232 | Quantity: 21 | TotalSales: $957.00
Date: 2025-02-15 | ProductID: P131 | Quantity: 63 | TotalSales: $2116.45
Date: 2025-02-15 | ProductID: P973 | Quantity: 48 | TotalSales: $1201.99
Date: 2025-03-05 | ProductID: P753 | Quantity: 2 | TotalSales: $27.81
Date: 2025-01-06 | ProductID: P485 | Quantity: 75 | TotalSales: $2857.95
Date: 2025-02-22 | ProductID: P397 | Quantity: 95 | TotalSales: $2349.77
Date: 2025-03-26 | ProductID: P297 | Quantity: 29 | TotalSales: $1279.53
Date: 2025-02-12 | ProductID: P905 | Quantity: 71 | TotalSales: $904.28
Date: 2025-02-24 | ProductID: P725 | Quantity: 59 | TotalSales: $2225.17
Date: 2025-02-25 | ProductID: P187 | Quantity: 39 | TotalSales: $1055.99
Date: 2025-03-02 | ProductID: P428 | Quantity: 58 | TotalSales: $2079.02
Date: 2025-01-27 | ProductID: P545 | Quantity: 91 | TotalSales: $1022.24
Date: 2025-01-20 | ProductID: P976 | Quantity: 9 | TotalSales: $317.96
Date: 2025-01-25 | ProductID: P336 | Quantity: 18 | TotalSales: $727.64
Date: 2025-01-31 | ProductID: P340 | Quantity: 45 | TotalSales: $875.52
Date: 2025-01-05 | ProductID: P947 | Quantity: 82 | TotalSales: $2084.09
Date: 2025-03-27 | ProductID: P800 | Quantity: 43 | TotalSales: $1162.83
Date: 2025-01-22 | ProductID: P233 | Quantity: 1 | TotalSales: $11.05
Date: 2025-02-12 | ProductID: P964 | Quantity: 54 | TotalSales: $1130.71
Date: 2025-01-29 | ProductID: P739 | Quantity: 100 | TotalSales: $1378.26
Date: 2025-02-06 | ProductID: P241 | Quantity: 35 | TotalSales: $1046.08
Date: 2025-03-28 | ProductID: P777 | Quantity: 77 | TotalSales: $1153.57
Date: 2025-03-04 | ProductID: P468 | Quantity: 83 | TotalSales: $1020.05
Date: 2025-02-24 | ProductID: P890 | Quantity: 95 | TotalSales: $3832.75
Date: 2025-03-25 | ProductID: P932 | Quantity: 71 | TotalSales: $3026.13
Date: 2025-03-16 | ProductID: P901 | Quantity: 5 | TotalSales: $172.45
Date: 2025-02-19 | ProductID: P300 | Quantity: 27 | TotalSales: $1190.30
Date: 2025-01-27 | ProductID: P216 | Quantity: 60 | TotalSales: $783.64
Date: 2025-02-04 | ProductID: P502 | Quantity: 56 | TotalSales: $2105.21
Date: 2025-01-05 | ProductID: P298 | Quantity: 73 | TotalSales: $2293.60
Date: 2025-02-25 | ProductID: P630 | Quantity: 12 | TotalSales: $253.08
Date: 2025-01-11 | ProductID: P473 | Quantity: 58 | TotalSales: $711.41
Date: 2025-01-10 | ProductID: P370 | Quantity: 68 | TotalSales: $2694.34
Date: 2025-03-25 | ProductID: P466 | Quantity: 4 | TotalSales: $96.90
Date: 2025-03-12 | ProductID: P432 | Quantity: 5 | TotalSales: $161.57
Date: 2025-03-19 | ProductID: P860 | Quantity: 16 | TotalSales: $312.91
Date: 2025-01-01 | ProductID: P811 | Quantity: 5 | TotalSales: $228.72
Date: 2025-03-15 | ProductID: P315 | Quantity: 32 | TotalSales: $632.36
Date: 2025-03-13 | ProductID: P817 | Quantity: 64 | TotalSales: $1956.46
Date: 2025-02-15 | ProductID: P849 | Quantity: 95 | TotalSales: $1250.89
Date: 2025-03-14 | ProductID: P942 | Quantity: 100 | TotalSales: $4734.51
Date: 2025-03-02 | ProductID: P802 | Quantity: 25 | TotalSales: $398.01
Date: 2025-01-04 | ProductID: P306 | Quantity: 61 | TotalSales: $2671.76
Date: 2025-01-24 | ProductID: P316 | Quantity: 6 | TotalSales: $254.39
Date: 2025-01-02 | ProductID: P743 | Quantity: 33 | TotalSales: $846.04
Date: 2025-03-04 | ProductID: P405 | Quantity: 75 | TotalSales: $3728.95
Date: 2025-02-04 | ProductID: P915 | Quantity: 16 | TotalSales: $462.12
Date: 2025-02-02 | ProductID: P665 | Quantity: 86 | TotalSales: $4290.06
Date: 2025-01-06 | ProductID: P616 | Quantity: 97 | TotalSales: $2717.44
Date: 2025-03-30 | ProductID: P230 | Quantity: 67 | TotalSales: $3273.30
Date: 2025-02-07 | ProductID: P980 | Quantity: 51 | TotalSales: $1366.11
Date: 2025-01-02 | ProductID: P901 | Quantity: 76 | TotalSales: $2262.87
Date: 2025-03-22 | ProductID: P520 | Quantity: 2 | TotalSales: $54.40
Date: 2025-03-29 | ProductID: P754 | Quantity: 81 | TotalSales: $1744.33
Date: 2025-03-23 | ProductID: P864 | Quantity: 18 | TotalSales: $249.29
Date: 2025-02-22 | ProductID: P698 | Quantity: 90 | TotalSales: $2386.37
Date: 2025-03-07 | ProductID: P903 | Quantity: 29 | TotalSales: $962.54
Date: 2025-02-21 | ProductID: P888 | Quantity: 76 | TotalSales: $900.70
Date: 2025-03-21 | ProductID: P993 | Quantity: 86 | TotalSales: $2403.36
Date: 2025-03-02 | ProductID: P693 | Quantity: 77 | TotalSales: $1190.70
Date: 2025-02-24 | ProductID: P746 | Quantity: 76 | TotalSales: $2257.58
Date: 2025-01-20 | ProductID: P720 | Quantity: 18 | TotalSales: $216.16
Date: 2025-01-02 | ProductID: P650 | Quantity: 2 | TotalSales: $23.28
Date: 2025-02-14 | ProductID: P361 | Quantity: 72 | TotalSales: $3071.44
Date: 2025-02-23 | ProductID: P714 | Quantity: 99 | TotalSales: $2095.47
Date: 2025-03-14 | ProductID: P525 | Quantity: 19 | TotalSales: $373.22
Date: 2025-03-24 | ProductID: P638 | Quantity: 82 | TotalSales: $2602.41
Date: 2025-03-16 | ProductID: P507 | Quantity: 81 | TotalSales: $1923.98
Date: 2025-03-04 | ProductID: P278 | Quantity: 83 | TotalSales: $3017.59
Date: 2025-02-26 | ProductID: P260 | Quantity: 24 | TotalSales: $499.71
Date: 2025-02-26 | ProductID: P100 | Quantity: 91 | TotalSales: $3081.98
Date: 2025-03-26 | ProductID: P602 | Quantity: 71 | TotalSales: $1432.73
Date: 2025-01-15 | ProductID: P501 | Quantity: 69 | TotalSales: $1245.46
Date: 2025-03-24 | ProductID: P296 | Quantity: 89 | TotalSales: $3069.39
Date: 2025-01-25 | ProductID: P961 | Quantity: 57 | TotalSales: $2596.11
Date: 2025-02-20 | ProductID: P321 | Quantity: 92 | TotalSales: $1786.92
Date: 2025-01-04 | ProductID: P247 | Quantity: 15 | TotalSales: $231.97
Date: 2025-01-06 | ProductID: P353 | Quantity: 77 | TotalSales: $3176.80
Date: 2025-01-19 | ProductID: P276 | Quantity: 16 | TotalSales: $211.84
Date: 2025-02-09 | ProductID: P844 | Quantity: 84 | TotalSales: $2736.90
Date: 2025-03-09 | ProductID: P216 | Quantity: 42 | TotalSales: $2057.82
Date: 2025-02-15 | ProductID: P961 | Quantity: 63 | TotalSales: $1255.55
Date: 2025-03-17 | ProductID: P329 | Quantity: 5 | TotalSales: $95.19
Date: 2025-01-12 | ProductID: P765 | Quantity: 52 | TotalSales: $1323.98
Date: 2025-01-30 | ProductID: P950 | Quantity: 53 | TotalSales: $2642.96
Date: 2025-02-13 | ProductID: P655 | Quantity: 6 | TotalSales: $145.78
Date: 2025-02-17 | ProductID: P565 | Quantity: 18 | TotalSales: $413.15
Date: 2025-03-10 | ProductID: P329 | Quantity: 32 | TotalSales: $1461.59
Date: 2025-03-24 | ProductID: P231 | Quantity: 53 | TotalSales: $1430.40
Date: 2025-03-02 | ProductID: P374 | Quantity: 18 | TotalSales: $709.25
Date: 2025-02-02 | ProductID: P571 | Quantity: 12 | TotalSales: $231.15
Date: 2025-02-26 | ProductID: P959 | Quantity: 96 | TotalSales: $1407.86
Date: 2025-01-12 | ProductID: P645 | Quantity: 23 | TotalSales: $696.56
Date: 2025-02-21 | ProductID: P653 | Quantity: 6 | TotalSales: $182.12
Date: 2025-03-26 | ProductID: P294 | Quantity: 48 | TotalSales: $1572.02
Date: 2025-01-17 | ProductID: P233 | Quantity: 80 | TotalSales: $3700.40
Date: 2025-03-29 | ProductID: P704 | Quantity: 84 | TotalSales: $1007.11
Date: 2025-03-21 | ProductID: P113 | Quantity: 51 | TotalSales: $1810.85
Date: 2025-02-10 | ProductID: P837 | Quantity: 77 | TotalSales: $3505.53
Date: 2025-02-17 | ProductID: P417 | Quantity: 93 | TotalSales: $2615.05
Date: 2025-01-08 | ProductID: P173 | Quantity: 82 | TotalSales: $882.42
Date: 2025-03-23 | ProductID: P963 | Quantity: 34 | TotalSales: $1486.89
Date: 2025-02-28 | ProductID: P821 | Quantity: 43 | TotalSales: $1558.14
Date: 2025-01-22 | ProductID: P740 | Quantity: 42 | TotalSales: $840.60
Date: 2025-02-18 | ProductID: P176 | Quantity: 48 | TotalSales: $1063.16
Date: 2025-01-04 | ProductID: P148 | Quantity: 41 | TotalSales: $1406.43
Date: 2025-03-13 | ProductID: P127 | Quantity: 18 | TotalSales: $417.33
Date: 2025-03-14 | ProductID: P814 | Quantity: 77 | TotalSales: $3691.59
Date: 2025-02-17 | ProductID: P923 | Quantity: 16 | TotalSales: $443.75
Date: 2025-01-13 | ProductID: P879 | Quantity: 75 | TotalSales: $2972.36
Date: 2025-02-03 | ProductID: P587 | Quantity: 63 | TotalSales: $1818.47
Date: 2025-02-02 | ProductID: P641 | Quantity: 44 | TotalSales: $1790.78
Date: 2025-03-22 | ProductID: P228 | Quantity: 47 | TotalSales: $1459.86
Date: 2025-02-02 | ProductID: P950 | Quantity: 11 | TotalSales: $321.86
Date: 2025-02-22 | ProductID: P299 | Quantity: 8 | TotalSales: $188.82
Date: 2025-01-05 | ProductID: P229 | Quantity: 13 | TotalSales: $260.12
Date: 2025-01-24 | ProductID: P273 | Quantity: 70 | TotalSales: $2671.18
Date: 2025-03-25 | ProductID: P746 | Quantity: 67 | TotalSales: $2865.46
Date: 2025-01-18 | ProductID: P803 | Quantity: 56 | TotalSales: $1204.30
Date: 2025-02-08 | ProductID: P134 | Quantity: 81 | TotalSales: $2775.71
Date: 2025-02-21 | ProductID: P504 | Quantity: 39 | TotalSales: $1597.38
Date: 2025-03-13 | ProductID: P843 | Quantity: 57 | TotalSales: $1718.95
Date: 2025-03-16 | ProductID: P699 | Quantity: 46 | TotalSales: $472.92
Date: 2025-01-29 | ProductID: P228 | Quantity: 63 | TotalSales: $1872.23
Date: 2025-03-02 | ProductID: P872 | Quantity: 97 | TotalSales: $1410.40
Date: 2025-03-10 | ProductID: P335 | Quantity: 72 | TotalSales: $3452.58
Date: 2025-01-23 | ProductID: P506 | Quantity: 12 | TotalSales: $396.70
Date: 2025-01-22 | ProductID: P488 | Quantity: 96 | TotalSales: $1129.68
Date: 2025-03-10 | ProductID: P576 | Quantity: 29 | TotalSales: $560.40
Date: 2025-01-11 | ProductID: P315 | Quantity: 17 | TotalSales: $678.68
Date: 2025-02-01 | ProductID: P128 | Quantity: 12 | TotalSales: $165.34
Date: 2025-03-02 | ProductID: P461 | Quantity: 3 | TotalSales: $118.19
Date: 2025-02-24 | ProductID: P439 | Quantity: 74 | TotalSales: $2378.79
Date: 2025-02-12 | ProductID: P632 | Quantity: 12 | TotalSales: $205.49
Date: 2025-02-06 | ProductID: P891 | Quantity: 20 | TotalSales: $514.85
Date: 2025-02-21 | ProductID: P509 | Quantity: 90 | TotalSales: $1043.85
Date: 2025-02-14 | ProductID: P904 | Quantity: 58 | TotalSales: $2396.90
Date: 2025-01-06 | ProductID: P652 | Quantity: 70 | TotalSales: $828.67
Date: 2025-03-26 | ProductID: P642 | Quantity: 29 | TotalSales: $556.11
Date: 2025-01-24 | ProductID: P659 | Quantity: 81 | TotalSales: $2471.07
Date: 2025-03-11 | ProductID: P152 | Quantity: 79 | TotalSales: $1332.88
Date: 2025-02-18 | ProductID: P315 | Quantity: 19 | TotalSales: $683.53
Date: 2025-02-18 | ProductID: P502 | Quantity: 57 | TotalSales: $2229.55
Date: 2025-02-07 | ProductID: P569 | Quantity: 59 | TotalSales: $936.73
Date: 2025-02-16 | ProductID: P979 | Quantity: 17 | TotalSales: $619.79
Date: 2025-02-25 | ProductID: P926 | Quantity: 41 | TotalSales: $1187.42
Date: 2025-02-02 | ProductID: P486 | Quantity: 11 | TotalSales: $154.80
Date: 2025-02-08 | ProductID: P708 | Quantity: 39 | TotalSales: $1647.51
Date: 2025-02-13 | ProductID: P471 | Quantity: 65 | TotalSales: $3169.47
Date: 2025-03-17 | ProductID: P502 | Quantity: 72 | TotalSales: $1884.55
Date: 2025-02-12 | ProductID: P224 | Quantity: 62 | TotalSales: $1548.44
Date: 2025-01-12 | ProductID: P325 | Quantity: 97 | TotalSales: $2094.97
Date: 2025-03-15 | ProductID: P571 | Quantity: 48 | TotalSales: $1057.41
Date: 2025-02-01 | ProductID: P321 | Quantity: 89 | TotalSales: $2463.77
Date: 2025-03-14 | ProductID: P496 | Quantity: 99 | TotalSales: $4188.23
Date: 2025-02-26 | ProductID: P843 | Quantity: 66 | TotalSales: $3228.53
Date: 2025-03-26 | ProductID: P279 | Quantity: 44 | TotalSales: $1988.30
Date: 2025-02-21 | ProductID: P409 | Quantity: 34 | TotalSales: $1157.35
Date: 2025-03-17 | ProductID: P295 | Quantity: 27 | TotalSales: $622.68
Date: 2025-01-31 | ProductID: P926 | Quantity: 47 | TotalSales: $1769.90
Date: 2025-03-08 | ProductID: P836 | Quantity: 6 | TotalSales: $116.51
Date: 2025-01-09 | ProductID: P838 | Quantity: 88 | TotalSales: $4256.54
Date: 2025-03-12 | ProductID: P697 | Quantity: 77 | TotalSales: $2421.01
Date: 2025-03-28 | ProductID: P737 | Quantity: 56 | TotalSales: $1238.62
Date: 2025-01-23 | ProductID: P279 | Quantity: 4 | TotalSales: $168.04
Date: 2025-02-11 | ProductID: P101 | Quantity: 45 | TotalSales: $1803.56
Date: 2025-01-26 | ProductID: P442 | Quantity: 81 | TotalSales: $1674.87
Date: 2025-02-15 | ProductID: P298 | Quantity: 65 | TotalSales: $753.25
Date: 2025-03-20 | ProductID: P884 | Quantity: 28 | TotalSales: $1332.71
Date: 2025-01-16 | ProductID: P264 | Quantity: 22 | TotalSales: $520.85
Date: 2025-01-18 | ProductID: P606 | Quantity: 87 | TotalSales: $3575.78
Date: 2025-01-17 | ProductID: P519 | Quantity: 7 | TotalSales: $77.51
Date: 2025-02-05 | ProductID: P383 | Quantity: 22 | TotalSales: $482.48
Date: 2025-03-04 | ProductID: P607 | Quantity: 68 | TotalSales: $729.56
Date: 2025-03-23 | ProductID: P219 | Quantity: 91 | TotalSales: $3964.87
Date: 2025-01-11 | ProductID: P876 | Quantity: 80 | TotalSales: $3516.31
Date: 2025-01-03 | ProductID: P673 | Quantity: 35 | TotalSales: $623.81
Date: 2025-03-03 | ProductID: P594 | Quantity: 20 | TotalSales: $556.49
Date: 2025-03-11 | ProductID: P830 | Quantity: 36 | TotalSales: $1253.00
Date: 2025-02-03 | ProductID: P212 | Quantity: 42 | TotalSales: $1824.45
Date: 2025-01-19 | ProductID: P159 | Quantity: 68 | TotalSales: $1332.28
Date: 2025-02-17 | ProductID: P113 | Quantity: 54 | TotalSales: $1513.43
Date: 2025-01-05 | ProductID: P377 | Quantity: 44 | TotalSales: $1033.20
Date: 2025-02-20 | ProductID: P798 | Quantity: 11 | TotalSales: $480.12
Date: 2025-03-19 | ProductID: P527 | Quantity: 59 | TotalSales: $2831.49
Date: 2025-03-03 | ProductID: P383 | Quantity: 65 | TotalSales: $1431.29
Date: 2025-01-11 | ProductID: P877 | Quantity: 46 | TotalSales: $1415.32
Date: 2025-03-15 | ProductID: P332 | Quantity: 99 | TotalSales: $4899.39
Date: 2025-01-24 | ProductID: P377 | Quantity: 46 | TotalSales: $1290.30
Date: 2025-02-08 | ProductID: P660 | Quantity: 91 | TotalSales: $4420.53
Date: 2025-01-25 | ProductID: P530 | Quantity: 68 | TotalSales: $981.95
Date: 2025-01-19 | ProductID: P371 | Quantity: 39 | TotalSales: $567.10
